Trans ID,ของ,วันที่,ชื่อสินค้า,จำนวน,ราคาต่อหน่วย,รวมทั้งสิ้น
298,สด,1/20/2023 0:00,กาแฟกระป๋อง เบอร์ดี้ burdy เขียว 180ml * 30,1,15,15
307,สด,1/20/2023 0:00,m100/m150 150ml * 50,1,12,12
308,สด,1/20/2023 0:00,ซันไบทส์ บาร์บีคิว 56/54g * 3,1,20,20
308,สด,1/20/2023 0:00,อิชิตัน 280ml * 24,1,10,10
308,สด,1/20/2023 0:00,หมูปิ้ง,2,25,50
314,สด,1/20/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
315,สด,1/20/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
315,สด,1/20/2023 0:00,เนสกาแฟกระป๋อง ลาเต้ * 3,1,15,15
319,สด,1/20/2023 0:00,แฟนต้า แดง 330ml * 12,1,13,13
349,สด,1/20/2023 0:00,ขนมโรล Fershay Roll รสกล้วย * 12,2,5,10
349,สด,1/20/2023 0:00,เป๊ปซี่ 300ml * 24,1,13,13
349,สด,1/20/2023 0:00,ปลากระป๋อง 3 แม่ครัว 155g * 10,1,20,20
349,สด,1/20/2023 0:00,แอทแทค อีซี่ม่วง 20บ. * 3,1,20,20
360,สด,1/20/2023 0:00,sponsor 250ml * 24,1,12,12
360,สด,1/20/2023 0:00,น้ำปลาร้า,1,30,30
371,สด,1/21/2023 0:00,กับข้าว 25,1,25,25
372,สด,1/21/2023 0:00,sponsor 250ml * 24,1,12,12
374,สด,1/21/2023 0:00,คาราบาว 150ml * 50,1,10,10
374,สด,1/21/2023 0:00,กับข้าว 25,1,25,25
384,สด,1/21/2023 0:00,กับข้าว 25,2,25,50
384,สด,1/21/2023 0:00,เมจิกฟาร์ม น้ำมะพร้าว 240ml * 6,1,10,10
385,สด,1/21/2023 0:00,ดัชมิลค์ นมกล่อง * 48,1,10,10
385,สด,1/21/2023 0:00,ขนมจีน,1,12,12
385,สด,1/21/2023 0:00,กระทิงแดง 100ml * 50,1,10,10
385,สด,1/21/2023 0:00,เนสกาแฟกระป๋อง เอสเปรสโซ เขียว * 30,1,15,15
392,สด,1/21/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
395,สด,1/21/2023 0:00,กับข้าว 25,1,25,25
395,สด,1/21/2023 0:00,ข้าวเหนียว,1,5,5
399,สด,1/21/2023 0:00,ชูรส รสดี 70/75 * 10,1,13,13
399,สด,1/21/2023 0:00,น้ำแข็ง,1,5,5
404,สด,1/21/2023 0:00,m100/m150 150ml * 50,1,12,12
421,สด,1/21/2023 0:00,แอทแทค อีซี่ม่วง 20บ. * 3,1,20,20
422,สด,1/21/2023 0:00,ซาร่า 10เม็ด * 100,1,15,15
779,สด,1/21/2023 0:00,อิชิตัน 280ml * 24,1,10,10
779,สด,1/21/2023 0:00,ขนมข้าวโพด รสนม,2,6,12
428,สด,1/23/2023 0:00,มาม่า ต้มยำกุ้ง * 40,3,7,21
428,สด,1/23/2023 0:00,กับข้าว 25,1,25,25
432,สด,1/23/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
432,สด,1/23/2023 0:00,เนส กาแฟกระป๋อง เอสเปรสโซ เขียว * 30,1,15,15
432,สด,1/23/2023 0:00,กระทิงแดง 100ml * 50,1,10,10
433,สด,1/23/2023 0:00,ไฟแช็ค Taiyo,1,8,8
439,สด,1/23/2023 0:00,m100/m150 150ml * 50,1,12,12
443,สด,1/23/2023 0:00,กับข้าว 25,1,25,25
443,สด,1/23/2023 0:00,แมส * 10,1,12,12
443,สด,1/23/2023 0:00,เนส กาแฟกระป๋อง เอสเปรสโซ เขียว * 30,1,15,15
444,สด,1/23/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
444,สด,1/23/2023 0:00,น้ำแข็ง,1,5,5
445,สด,1/23/2023 0:00,อิชิตัน 280ml * 24,1,10,10
445,สด,1/23/2023 0:00,กับข้าว 25,1,25,25
446,สด,1/23/2023 0:00,น้ำแข็ง,2,5,10
446,สด,1/23/2023 0:00,กับข้าว 25,2,25,50
447,สด,1/23/2023 0:00,ปาท๋องโก๋,1,12,12
447,สด,1/23/2023 0:00,กระทิงแดง extra abc 145ml * 10,2,10,20
452,สด,1/23/2023 0:00,น้ำแข็ง,1,5,5
457,สด,1/23/2023 0:00,แฟนต้า เขียว 330ml * 12,1,13,13
457,สด,1/23/2023 0:00,เป๊ปซี่ 300ml * 24,1,13,13
460,สด,1/23/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
468,สด,1/23/2023 0:00,มิรินด้า ส้ม 345ml * 12,1,10,10
468,สด,1/23/2023 0:00,ไข่ไก่,4,5,20
468,สด,1/23/2023 0:00,มาม่าคัพ รสกระเพราแซ่บ แดง * 6,1,15,15
470,สด,1/23/2023 0:00,sponsor 250ml * 24,1,12,12
477,สด,1/23/2023 0:00,yoyo * 12,1,5,5
477,สด,1/23/2023 0:00,Ahh * 12,1,5,5
489,สด,1/24/2023 0:00,กับข้าว 25,1,25,25
495,สด,1/24/2023 0:00,ซาร่า 10เม็ด * 100,1,15,15
495,สด,1/24/2023 0:00,เนส กาแฟซอง เขียว 17g * 60,5,5,25
495,สด,1/24/2023 0:00,คาราบาว 150ml * 50,1,10,10
495,สด,1/24/2023 0:00,กระทิงแดง 100ml * 50,1,10,10
495,สด,1/24/2023 0:00,กับข้าว 25,1,25,25
495,สด,1/24/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
496,สด,1/24/2023 0:00,น้ำแข็ง,1,5,5
507,สด,1/24/2023 0:00,บิสชิน รสมะพร้าว * 12,1,6,6
509,สด,1/24/2023 0:00,บิสชิน รสมะพร้าว * 12,1,6,6
509,สด,1/24/2023 0:00,โลซาน มะพร้าว ใบเตย,1,5,5
510,สด,1/24/2023 0:00,m100/m150 150ml * 50,1,12,12
516,สด,1/24/2023 0:00,ถั่วโก๋แก่ รสโรยเกลือ * 12,2,5,10
516,สด,1/24/2023 0:00,อิชิตัน 280ml * 24,1,10,10
516,สด,1/24/2023 0:00,ดัชมิลค์ นมกล่อง * 48,1,10,10
517,สด,1/24/2023 0:00,น้ำแข็ง,2,5,10
519,สด,1/24/2023 0:00,บิสชิน รสมะพร้าว * 12,2,6,12
520,สด,1/24/2023 0:00,ข้าว,1,5,5
520,สด,1/24/2023 0:00,กับข้าว 25,1,25,25
522,สด,1/24/2023 0:00,น้ำแข็ง,1,5,5
522,สด,1/24/2023 0:00,น้ำตาลสด ARO 320ml * 6,1,15,15
522,สด,1/24/2023 0:00,คาราบาว 150ml * 50,1,10,10
524,สด,1/24/2023 0:00,เบอร์ดี้ กาแฟกระป๋อง เขียว 180ml * 30,1,15,15
554,สด,1/24/2023 0:00,เอลเซ่,1,5,5
574,สด,1/25/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
574,สด,1/25/2023 0:00,คาราบาว 150ml * 50,1,10,10
574,สด,1/25/2023 0:00,กระทิงแดง 100ml * 50,1,10,10
574,สด,1/25/2023 0:00,ลอดช่อง ล,1,12,12
579,สด,1/25/2023 0:00,กับข้าว 25,1,25,25
580,สด,1/25/2023 0:00,m100/m150 150ml * 50,1,12,12
584,สด,1/25/2023 0:00,บิสชิน รสมะพร้าว * 12,2,6,12
592,สด,1/25/2023 0:00,บะหมี่กล่อง 30,2,30,60
592,สด,1/25/2023 0:00,ซาร่า 10เม็ด * 100,1,15,15
592,สด,1/25/2023 0:00,แอทแทค อีซี่ขาว 20บ. * 3,1,20,20
592,สด,1/25/2023 0:00,คาราบาว 150ml * 50,1,10,10
592,สด,1/25/2023 0:00,เบอร์ดี้ กาแฟกระป๋อง เขียว 180ml * 30,1,15,15
592,สด,1/25/2023 0:00,ขนมจีน,1,12,12
592,สด,1/25/2023 0:00,ขนมหวาน,1,12,12
592,สด,1/25/2023 0:00,แมส * 10,1,12,12
592,สด,1/25/2023 0:00,เอลเซ่,1,5,5
594,สด,1/25/2023 0:00,น้ำเต้าหู้เครื่อง,1,12,12
594,สด,1/25/2023 0:00,กระทิงแดง extra abc 145ml * 10,2,10,20
594,สด,1/25/2023 0:00,น้ำแข็ง,2,5,10
597,สด,1/25/2023 0:00,ข้าวมันไก่ 35,1,35,35
597,สด,1/25/2023 0:00,ก๊วยจั๊บ,1,35,35
598,สด,1/25/2023 0:00,มาม่าซอง ต้มยำกุ้งน้ำข้น * 40,2,7,14
599,สด,1/25/2023 0:00,เนส กาแฟซอง เขียว 17g * 60,1,5,5
600,สด,1/25/2023 0:00,เนส กาแฟกระป๋อง เอสเปรสโซ เขียว * 30,1,15,15
600,สด,1/25/2023 0:00,ถั่วตัด,1,5,5
601,สด,1/25/2023 0:00,แลคตาซอย รสหวาน 300ml * 36,1,11,11
601,สด,1/25/2023 0:00,มาม่าซอง ต้มยำกุ้ง * 40,1,7,7
601,สด,1/25/2023 0:00,บิสชิน รสมะพร้าว * 12,2,6,12
601,สด,1/25/2023 0:00,อิชิตัน 280ml * 24,1,10,10
607,สด,1/25/2023 0:00,ขนมหวาน,1,12,12
611,สด,1/25/2023 0:00,ปลากระป๋อง โรซ่า,1,20,20
616,สด,1/25/2023 0:00,ถั่วตัด,1,5,5
616,สด,1/25/2023 0:00,เนส กาแฟกระป๋อง เอสเปรสโซ เขียว * 30,1,15,15
617,สด,1/25/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
617,สด,1/25/2023 0:00,อิชิตัน 280ml * 24,1,10,10
617,สด,1/25/2023 0:00,น้ำแข็ง,1,5,5
629,สด,1/25/2023 0:00,น้ำแข็ง,1,5,5
643,สด,1/25/2023 0:00,ข้าวเหนียว,3,5,15
781,สด,1/25/2023 0:00,น้ำแข็ง,1,5,5
679,สด,1/26/2023 0:00,น้ำแข็ง,2,5,10
681,สด,1/26/2023 0:00,นมเปรี้ยวขวด เมจิ meiji ญ,1,25,25
681,สด,1/26/2023 0:00,ถั่วตัด,1,5,5
707,สด,1/26/2023 0:00,ไก่เสียบไม้ 10,1,10,10
652,สด,1/26/2023 9:32,บิสชิน รสมะพร้าว * 12,1,6,6
654,สด,1/26/2023 9:57,บิสชิน รสส้ม * 12,1,6,6
654,สด,1/26/2023 9:57,ขนมข้าวโพด รสนม,1,6,6
661,สด,1/26/2023 10:01,นมเปรี้ยวขวด เมจิ meiji ล,1,10,10
661,สด,1/26/2023 10:01,คาราบาว 150ml * 50,1,10,10
661,สด,1/26/2023 10:01,บิสชิน รสมะพร้าว * 12,1,6,6
661,สด,1/26/2023 10:01,ถั่วตัด,1,5,5
663,สด,1/26/2023 10:03,โสม 100ml * 50,1,10,10
663,สด,1/26/2023 10:03,นมเปรี้ยวขวด เมจิ meiji ล,1,10,10
663,สด,1/26/2023 10:03,เนส กาแฟกระป๋อง เอสเปรสโซ เขียว * 30,1,15,15
663,สด,1/26/2023 10:03,ขนมหวาน,1,12,12
663,สด,1/26/2023 10:03,ข้าวเหนียว,2,5,10
668,สด,1/26/2023 10:11,กับข้าว 25,1,25,25
670,สด,1/26/2023 10:11,ซาร่า 10เม็ด * 100,1,15,15
672,สด,1/26/2023 10:13,ไข่ไก่,4,5,20
672,สด,1/26/2023 10:13,มาม่าซอง ต้มยำกุ้ง * 40,1,7,7
672,สด,1/26/2023 10:13,แลคตาซอย รสหวาน 300ml * 36,1,11,11
674,สด,1/26/2023 10:14,โคโคริ รสโกโก้ * 12+1,2,5,10
674,สด,1/26/2023 10:14,ถั่วตัด,1,5,5
674,สด,1/26/2023 10:14,ทิวลี่บอล * 12,1,5,5
677,สด,1/26/2023 10:15,ขนมหวาน,1,12,12
714,สด,1/27/2023 0:00,กับข้าว 25,1,25,25
714,สด,1/27/2023 0:00,ชูรส ถ้วยแดง อายิโนะโมโตะ 72g * 20,1,10,10
718,สด,1/27/2023 0:00,ถั่วตัด,1,5,5
718,สด,1/27/2023 0:00,กับข้าว 25,1,25,25
718,สด,1/27/2023 0:00,เนส กาแฟกระป๋อง เอสเปรสโซ เขียว * 30,1,15,15
719,สด,1/27/2023 0:00,m100/m150 150ml * 50,1,12,12
719,สด,1/27/2023 0:00,กับข้าว 25,1,25,25
720,สด,1/27/2023 0:00,คาราบาว 150ml * 50,1,10,10
720,สด,1/27/2023 0:00,กระทิงแดง 100ml * 50,1,10,10
727,สด,1/27/2023 0:00,ขนมจีน,1,12,12
727,สด,1/27/2023 0:00,ไก่ทอด,1,25,25
727,สด,1/27/2023 0:00,อิชิตัน 280ml * 24,1,10,10
727,สด,1/27/2023 0:00,แฟนต้า แดง 330ml * 12,1,13,13
733,สด,1/27/2023 0:00,กับข้าว 25,1,25,25
742,สด,1/27/2023 0:00,น้ำแข็ง,2,5,10
767,สด,1/27/2023 0:00,ยาธาตุน้ำขาวกระต่ายบิน 200ml,1,67,67
,สด Total,,,,,3608
52,หม่อม,1/16/2023 0:00,โลซาน มะพร้าว ใบเตย,1,5,5
52,หม่อม,1/16/2023 0:00,ปลาหมึกแห้ง,2,25,50
52,หม่อม,1/16/2023 0:00,แฟนต้า องุ่น * 12,1,13,13
52,หม่อม,1/16/2023 0:00,น้ำแข็ง,1,5,5
85,หม่อม,1/17/2023 0:00,อิชิตัน 280ml * 24,1,10,10
85,หม่อม,1/17/2023 0:00,ปลาทูทอด,1,30,30
85,หม่อม,1/17/2023 0:00,m100/m150 150ml * 50,1,12,12
85,หม่อม,1/17/2023 0:00,กับข้าว 25,2,25,50
85,หม่อม,1/17/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
130,หม่อม,1/17/2023 0:00,ข้้าวหอมมะลิคัดพิเศษ ตราชามทอง ถุงฟ้า AAAA,1,325,325
131,หม่อม,1/17/2023 0:00,ไข่ไก่,5,5,25
131,หม่อม,1/17/2023 0:00,ซันไบทส์ บาร์บีคิว 56/54g * 3,1,20,20
131,หม่อม,1/17/2023 0:00,น้ำแข็ง,1,5,5
137,หม่อม,1/17/2023 0:00,บิสชิน รสมะพร้าว * 12,1,6,6
137,หม่อม,1/17/2023 0:00,น้ำมันถั่วเหลือง มรกต 1l * 12,1,68,68
151,หม่อม,1/18/2023 0:00,เป๊ปซี่ 300ml * 24,1,13,13
151,หม่อม,1/18/2023 0:00,m100/m150 150ml * 50,1,12,12
151,หม่อม,1/18/2023 0:00,กับข้าว 25,1,25,25
151,หม่อม,1/18/2023 0:00,ข้าวเหนียวปิ้ง,2,6,12
151,หม่อม,1/18/2023 0:00,เจเล่ไลท์ รสลิ้นจี่ * 6,1,5,5
151,หม่อม,1/18/2023 0:00,ขนมหวาน,1,12,12
204,หม่อม,1/18/2023 0:00,โจ๊กคัพ คนอร์ * 6,1,20,20
204,หม่อม,1/18/2023 0:00,ปลากระป๋อง โรซ่า,1,20,20
204,หม่อม,1/18/2023 0:00,ปูอัด 250g * 4,1,55,55
204,หม่อม,1/18/2023 0:00,ไข่ไก่,5,5,25
204,หม่อม,1/18/2023 0:00,น้ำแข็ง,1,5,5
271,หม่อม,1/19/2023 0:00,ช้าง เบียร์,1,60,60
271,หม่อม,1/19/2023 0:00,น้ำแข็ง,1,5,5
271,หม่อม,1/19/2023 0:00,ชูรส ถ้วยแดง อายิโนะโมโตะ 250g,1,31,31
271,หม่อม,1/19/2023 0:00,เห็ดเข็มทอง,1,16,16
271,หม่อม,1/19/2023 0:00,เห็ดกลม,2,16,32
272,หม่อม,1/19/2023 0:00,บิสชิน รสมะพร้าว * 12,1,6,6
565,หม่อม,1/19/2023 0:00,น้ำแข็ง,1,5,5
565,หม่อม,1/19/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
565,หม่อม,1/19/2023 0:00,m100/m150 150ml * 50,1,12,12
565,หม่อม,1/19/2023 0:00,คาราบาว 150ml * 50,1,10,10
565,หม่อม,1/19/2023 0:00,บ๊วย * 10,1,15,15
565,หม่อม,1/19/2023 0:00,ข้าวเหนียวปิ้ง,4,6,24
565,หม่อม,1/19/2023 0:00,กับข้าว 25,1,25,25
565,หม่อม,1/19/2023 0:00,แมส * 10,1,12,12
297,หม่อม,1/20/2023 0:00,คาราบาว 150ml * 50,1,10,10
297,หม่อม,1/20/2023 0:00,m100/m150 150ml * 50,1,12,12
297,หม่อม,1/20/2023 0:00,กับข้าว 25,2,25,50
347,หม่อม,1/20/2023 0:00,กระเทียม,1,10,10
347,หม่อม,1/20/2023 0:00,ปลากระป๋อง 3 แม่ครัว 155g * 10,1,20,20
347,หม่อม,1/20/2023 0:00,จ๋อม เล็ก,1,12,12
347,หม่อม,1/20/2023 0:00,น้ำแข็ง,1,5,5
351,หม่อม,1/20/2023 0:00,แหนม แท่ง/ก้อน,1,30,30
351,หม่อม,1/20/2023 0:00,ไข่ไก่,5,5,25
351,หม่อม,1/20/2023 0:00,ซอสปรุงฝาเขียว 200ml * 6,1,20,20
351,หม่อม,1/20/2023 0:00,ซอสหอยนางรม 150cc * 4,1,25,25
375,หม่อม,1/21/2023 0:00,m100/m150 150ml * 50,1,12,12
375,หม่อม,1/21/2023 0:00,แฟนต้า เขียว 330ml * 12,1,13,13
375,หม่อม,1/21/2023 0:00,ดัชมิลค์ นมกล่อง * 48,1,10,10
375,หม่อม,1/21/2023 0:00,ไข่ไก่,5,5,25
375,หม่อม,1/21/2023 0:00,ขนมหวาน,2,12,24
568,หม่อม,1/21/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
441,หม่อม,1/23/2023 0:00,m100/m150 150ml * 50,1,12,12
441,หม่อม,1/23/2023 0:00,คาราบาว 150ml * 50,1,10,10
441,หม่อม,1/23/2023 0:00,ไก่เสียบไม้ 40,1,40,40
441,หม่อม,1/23/2023 0:00,กับข้าว 25,2,25,50
467,หม่อม,1/23/2023 0:00,ไข่ไก่,5,5,25
467,หม่อม,1/23/2023 0:00,น้ำแข็ง,1,5,5
467,หม่อม,1/23/2023 0:00,อิชิตัน 280ml * 24,1,10,10
467,หม่อม,1/23/2023 0:00,น้ำมะพร้าว เมจิกฟาร์ม 240ml * 6,1,10,10
514,หม่อม,1/24/2023 0:00,น้ำแข็ง,1,5,5
514,หม่อม,1/24/2023 0:00,m100/m150 150ml * 50,2,12,24
514,หม่อม,1/24/2023 0:00,ขนมจีน,1,12,12
514,หม่อม,1/24/2023 0:00,มาม่า ต้มยำกุ้ง * 40,2,7,14
533,หม่อม,1/24/2023 0:00,น้ำตาลทรายขาว,1,25,25
533,หม่อม,1/24/2023 0:00,กระเทียม,1,10,10
533,หม่อม,1/24/2023 0:00,เกลือ,1,5,5
533,หม่อม,1/24/2023 0:00,น้ำแข็ง,1,5,5
596,หม่อม,1/25/2023 0:00,อิชิตัน 280ml * 24,1,10,10
596,หม่อม,1/25/2023 0:00,น้ำแข็ง,1,5,5
596,หม่อม,1/25/2023 0:00,ไข่ไก่,5,5,25
596,หม่อม,1/25/2023 0:00,m100/m150 150ml * 50,1,12,12
596,หม่อม,1/25/2023 0:00,ดัชมิลค์ นมกล่อง * 48,1,10,10
596,หม่อม,1/25/2023 0:00,ชูรส รสดี 70/75 * 10,1,13,13
596,หม่อม,1/25/2023 0:00,ซอสหอยนางรม 150cc * 4,1,25,25
624,หม่อม,1/25/2023 0:00,หมูนุ่มแช่ฟรีส SPC FZ 1kg,1,125,125
624,หม่อม,1/25/2023 0:00,น้ำจิ้มสุกี้กวางตุ้ง พันท้าย 330g * 6,1,60,60
696,หม่อม,1/26/2023 0:00,น้ำแข็ง,1,5,5
696,หม่อม,1/26/2023 0:00,ไข่ไก่,5,5,25
696,หม่อม,1/26/2023 0:00,แลคตาซอย รสหวาน 300ml * 36,1,11,11
666,หม่อม,1/26/2023 10:11,มาม่าซอง ต้มยำกุ้ง * 40,2,7,14
666,หม่อม,1/26/2023 10:11,กับข้าว 25,2,25,50
666,หม่อม,1/26/2023 10:11,ปลาทูทอด,1,30,30
666,หม่อม,1/26/2023 10:11,ข้าวเหนียว,1,5,5
666,หม่อม,1/26/2023 10:11,m100/m150 150ml * 50,1,12,12
666,หม่อม,1/26/2023 10:11,อิชิตัน 280ml * 24,1,10,10
724,หม่อม,1/27/2023 0:00,น้ำแข็ง,1,5,5
724,หม่อม,1/27/2023 0:00,กับข้าว 25,2,25,50
724,หม่อม,1/27/2023 0:00,ข้าวเหนียวปิ้ง,3,6,18
724,หม่อม,1/27/2023 0:00,แฟนต้า เขียว 330ml * 12,1,13,13
724,หม่อม,1/27/2023 0:00,m100/m150 150ml * 50,1,12,12
724,หม่อม,1/27/2023 0:00,ขนมหวาน,1,12,12
738,หม่อม,1/27/2023 0:00,น้ำปลาร้า,1,30,30
738,หม่อม,1/27/2023 0:00,ชูรส ถ้วยแดง อายิโนะโมโตะ 250g * 20,1,31,31
760,หม่อม,1/27/2023 0:00,ปลาทู,1,35,35
760,หม่อม,1/27/2023 0:00,ไข่ไก่,5,5,25
,หม่อม Total,,,,,2281
62,หริ่ง,1/16/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
62,หริ่ง,1/16/2023 0:00,น้ำแข็ง,1,5,5
62,หริ่ง,1/16/2023 0:00,เนสกาแฟซอง 17g * 60,4,5,20
62,หริ่ง,1/16/2023 0:00,บ๊วย * 10,1,15,15
74,หริ่ง,1/17/2023 0:00,ปาท๋องโก๋,1,12,12
74,หริ่ง,1/17/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
74,หริ่ง,1/17/2023 0:00,ก๊วยจั๊บ,1,35,35
74,หริ่ง,1/17/2023 0:00,ข้าวเหนียวปิ้ง,2,6,12
114,หริ่ง,1/17/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
114,หริ่ง,1/17/2023 0:00,ไวไวซอง * 30,2,7,14
114,หริ่ง,1/17/2023 0:00,ลูกชิ้นไก่ เอ็ม อาร์ 500g,1,68,68
114,หริ่ง,1/17/2023 0:00,น้ำแข็ง,1,5,5
114,หริ่ง,1/17/2023 0:00,ถั่วตัด,2,5,10
171,หริ่ง,1/18/2023 0:00,ปาท๋องโก๋ยัดสังขยา,1,12,12
171,หริ่ง,1/18/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
171,หริ่ง,1/18/2023 0:00,ก๊วยจั๊บ,1,35,35
171,หริ่ง,1/18/2023 0:00,ข้าวเหนียวปิ้ง,2,6,12
181,หริ่ง,1/18/2023 0:00,น้ำ ใหญ่ * 6,1,10,10
186,หริ่ง,1/18/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
186,หริ่ง,1/18/2023 0:00,แป้งเด็ก johnson 180g * 6 ชมพู,1,29,29
186,หริ่ง,1/18/2023 0:00,ปลากระป๋อง โรซ่า,1,20,20
186,หริ่ง,1/18/2023 0:00,น้ำแข็ง,1,5,5
186,หริ่ง,1/18/2023 0:00,ถั่วตัด,2,5,10
238,หริ่ง,1/19/2023 0:00,ข้าวเหนียว,2,5,10
238,หริ่ง,1/19/2023 0:00,ปาท๋องโก๋ยัดสังขยา,1,12,12
238,หริ่ง,1/19/2023 0:00,กับข้าว 25,1,25,25
238,หริ่ง,1/19/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
283,หริ่ง,1/19/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
283,หริ่ง,1/19/2023 0:00,น้ำแข็ง,1,5,5
283,หริ่ง,1/19/2023 0:00,ไข่เค็ม,1,8,8
283,หริ่ง,1/19/2023 0:00,ไข่เยี่ยวม้า,1,8,8
283,หริ่ง,1/19/2023 0:00,ถั่วตัด,2,5,10
283,หริ่ง,1/19/2023 0:00,ลูกชิ้นไก่ เอ็ม อาร์ 500g,1,68,68
309,หริ่ง,1/20/2023 0:00,ขนมหวาน,2,12,24
309,หริ่ง,1/20/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
309,หริ่ง,1/20/2023 0:00,ก๊วยจั๊บ,1,35,35
361,หริ่ง,1/20/2023 0:00,น้ำมันถั่วเหลือง มรกต 1l * 12,1,68,68
778,หริ่ง,1/20/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
778,หริ่ง,1/20/2023 0:00,ปลากระป๋อง 3 แม่ครัว 155g * 10,1,20,20
778,หริ่ง,1/20/2023 0:00,น้ำแข็ง,1,5,5
778,หริ่ง,1/20/2023 0:00,ปาท๋องโก๋,1,12,12
778,หริ่ง,1/20/2023 0:00,ไวไวซอง * 30,2,7,14
778,หริ่ง,1/20/2023 0:00,เนส กาแฟซอง แดง 17g * 60,4,5,20
778,หริ่ง,1/20/2023 0:00,ถั่วตัด,2,5,10
388,หริ่ง,1/21/2023 0:00,น้ำแข็ง,2,5,10
388,หริ่ง,1/21/2023 0:00,ปาท๋องโก๋,1,12,12
388,หริ่ง,1/21/2023 0:00,กระทิงแดง 100ml * 50,1,10,10
388,หริ่ง,1/21/2023 0:00,กระทิงแดง extra abc 145ml * 10,1,10,10
389,หริ่ง,1/21/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
389,หริ่ง,1/21/2023 0:00,ขนมหวาน,1,12,12
389,หริ่ง,1/21/2023 0:00,ปลาทูทอด,1,30,30
389,หริ่ง,1/21/2023 0:00,ขนมโรล Fershay Roll รส strawberry * 12 แถม 2,2,5,10
408,หริ่ง,1/21/2023 0:00,ปลากระป๋อง 3 แม่ครัว 155g * 10,1,20,20
408,หริ่ง,1/21/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
408,หริ่ง,1/21/2023 0:00,น้ำแข็ง,1,5,5
410,หริ่ง,1/21/2023 0:00,บ๊วย * 10,1,15,15
456,หริ่ง,1/23/2023 0:00,น้ำแข็ง,1,5,5
456,หริ่ง,1/23/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
456,หริ่ง,1/23/2023 0:00,ถั่วตัด,6,5,30
490,หริ่ง,1/24/2023 0:00,ข้าวเหนียวปิ้ง,4,6,24
490,หริ่ง,1/24/2023 0:00,ก๊วยจั๊บ,1,35,35
490,หริ่ง,1/24/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
542,หริ่ง,1/24/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
542,หริ่ง,1/24/2023 0:00,น้ำแข็ง,1,5,5
542,หริ่ง,1/24/2023 0:00,ไข่เค็ม ขาว,1,8,8
542,หริ่ง,1/24/2023 0:00,ไข่ไก่,3,5,15
542,หริ่ง,1/24/2023 0:00,ไข่เยี่ยวม้า ชมพู,1,8,8
688,หริ่ง,1/26/2023 0:00,น้ำแข็ง,1,5,5
688,หริ่ง,1/26/2023 0:00,เนส กาแฟซอง แดง 17g * 60,4,5,20
688,หริ่ง,1/26/2023 0:00,ถั่วตัด,2,5,10
688,หริ่ง,1/26/2023 0:00,น้ำผลไม้ D ใหญ่,1,10,10
688,หริ่ง,1/26/2023 0:00,ข้าวหอมมะลิ พนมรุ้ง 5kg,1,155,155
688,หริ่ง,1/26/2023 0:00,ชูรส ถ้วยแดง อายิโนะโมโตะ 72g * 20,1,10,10
705,หริ่ง,1/26/2023 0:00,ปลากระป๋อง 3 แม่ครัว 155g * 10,1,20,20
665,หริ่ง,1/26/2023 10:10,ข้าวเหนียว,1,5,5
665,หริ่ง,1/26/2023 10:10,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
665,หริ่ง,1/26/2023 10:10,กับข้าว 25,1,25,25
665,หริ่ง,1/26/2023 10:10,เกี๊ยวกล่องใหญ่,1,35,35
723,หริ่ง,1/27/2023 0:00,ข้าวเหนียว,2,5,10
723,หริ่ง,1/27/2023 0:00,ข้าวเหนียวปิ้ง,3,6,18
723,หริ่ง,1/27/2023 0:00,ลอดช่อง ล,1,12,12
723,หริ่ง,1/27/2023 0:00,ไวตามิ้ลค์ vitamilk ขวด 300ml * 24,1,15,15
723,หริ่ง,1/27/2023 0:00,กับข้าว 25,1,25,25
